D,D_lazy,churny_fraction,num_seeds,delivery_rate_mean,delivery_rate_std,p99_latency_sec_mean,p99_latency_sec_std,bytes_per_delivery_mean,bytes_per_delivery_std,p50_latency_sec_mean,p50_latency_sec_std,p90_latency_sec_mean,p90_latency_sec_std,avg_latency_sec_mean,avg_latency_sec_std,payload_bytes_MB_mean,payload_bytes_MB_std,control_bytes_MB_mean,control_bytes_MB_std,meshmnt_bytes_MB_mean,meshmnt_bytes_MB_std,gossip_bytes_MB_mean,gossip_bytes_MB_std,total_bytes_MB_mean,total_bytes_MB_std,payload_pct_mean,payload_pct_std,messages_published_mean,messages_published_std,total_deliveries_mean,total_deliveries_std,drops_peer_mean,drops_peer_std,drops_offline_mean,drops_offline_std,online_rate_mean,online_rate_std
2.0,17.0,0.2,3.0,0.8676792139446774,0.0,77.9,0.0,23498.74724270149,0.0,1.8,0.0,2.4000000000000004,0.0,4.227451059255413,0.0,7674.5712890625,0.0,3058.9709091186523,0.0,2.2573471069335938,0.0,3056.7135620117188,0.0,10733.542198181152,0.0,71.50082561153941,0.0,552.0,0.0,546988.0,0.0,0.0,0.0,154686.0,0.0,0.973,0.0
2.0,17.0,0.3,3.0,0.8081621624145265,0.0,107.2,0.0,105966.42214579329,0.0,1.7000000000000002,0.0,2.4000000000000004,0.0,4.73350527869305,0.0,36248.43310546875,0.0,10222.258651733398,0.0,4.141998291015625,0.0,10218.116653442385,0.0,46470.69175720215,0.0,78.00278354980776,0.0,569.0,0.0,565102.0,0.0,106519.0,0.0,729369.0,0.0,0.952,0.0
2.0,17.0,0.4,3.0,0.7844482654787024,0.0,77.49000000000233,0.0,185135.06271626856,0.0,1.7000000000000002,0.0,2.5,0.0,4.130412531997221,0.0,59782.5146484375,0.0,13900.044876098633,0.0,5.5233001708984375,0.0,13894.521575927734,0.0,73682.55952453613,0.0,81.13523068987587,0.0,532.0,0.0,522311.0,0.0,195188.0,0.0,1237660.0,0.0,0.9419999999999998,1.1102230246251563e-16
2.0,21.0,0.0,3.0,1.0,0.0,2.1,0.0,6287.979886524823,0.0,1.4,0.0,1.8,0.0,1.4069818044995348,0.0,1557.96240234375,0.0,1824.1678924560547,0.0,0.0,0.0,1824.1678924560547,0.0,3382.1302947998047,0.0,46.06452935119607,0.0,564.0,0.0,563436.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,21.0,0.1,3.0,0.9215161578475384,0.0,3.1,0.0,8860.215776434432,0.0,2.0,0.0,2.5,0.0,2.021143691924166,0.0,2484.09375,0.0,1860.8237915039065,0.0,0.9914398193359376,0.0,1859.8323516845703,0.0,4344.917541503906,0.0,57.1724026122756,0.0,558.0,0.0,550358.0,0.0,0.0,0.0,45058.0,0.0,0.988,0.0
2.0,21.0,0.2,3.0,0.8931676894816493,1.1102230246251563e-16,108.90000000000002,1.4210854715202004e-14,42855.4046921601,0.0,1.8,0.0,2.4000000000000004,0.0,4.887560341359692,0.0,14317.1865234375,0.0,6088.466571807861,0.0,2.227497100830078,0.0,6086.239074707031,0.0,20405.65309524536,0.0,70.16284387767764,0.0,559.0,0.0,556832.0,0.0,579.0,0.0,284014.0,0.0,0.972,0.0
2.0,21.0,0.3,3.0,0.8260859285123113,0.0,82.2,0.0,140368.24089611947,0.0,1.7000000000000002,0.0,2.3000000000000003,0.0,3.995918507412257,4.440892098500626e-16,48438.45703125,0.0,14926.448322296144,0.0,4.171085357666016,0.0,14922.277236938477,0.0,63364.90535354614,0.0,76.44366666530371,0.0,573.0,0.0,568248.0,0.0,169508.0,0.0,957666.0,0.0,0.959,0.0
2.0,21.0,0.4,3.0,0.7913055154769119,0.0,66.10000000000001,0.0,227961.8803873088,0.0,1.7000000000000002,0.0,2.6,0.0,3.745967599606484,0.0,79136.47119140625,0.0,20641.462020874023,0.0,5.506515502929688,0.0,20635.955505371094,0.0,99777.93321228027,0.0,79.31259813033134,0.0,580.0,0.0,572277.0,0.0,438519.0,0.0,1731536.0,0.0,0.932,0.0
2.0,25.0,0.0,3.0,1.0,0.0,2.1,0.0,7022.374260869566,0.0,1.4,0.0,1.8,0.0,1.3808424366395382,0.0,1542.7998046875,0.0,2153.9761962890625,0.0,0.0,0.0,2153.9761962890625,0.0,3696.7760009765625,0.0,41.73365668571601,0.0,552.0,0.0,551448.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,25.0,0.1,3.0,0.9228517781228082,1.1102230246251563e-16,3.1,0.0,10304.36016503396,0.0,2.0,0.0,2.5,0.0,2.0189877661076547,0.0,2797.35498046875,0.0,2244.93550491333,0.0,0.9816169738769532,0.0,2243.953887939453,0.0,5042.29048538208,0.0,55.477862463070295,0.0,556.0,0.0,548885.0,0.0,0.0,0.0,54453.0,0.0,0.988,0.0
2.0,25.0,0.2,3.0,0.8962284042203525,0.0,79.7,0.0,72349.69814292237,0.0,1.8,0.0,2.4000000000000004,0.0,4.12739104904297,0.0,24252.75439453125,0.0,10500.207942962646,0.0,2.2620201110839844,0.0,10497.945922851562,0.0,34752.9623374939,0.0,69.78614990862435,0.0,562.0,0.0,556879.0,0.0,42212.0,0.0,482154.0,0.0,0.972,0.0
2.0,25.0,0.3,3.0,0.8468322524953424,0.0,66.5679999999993,0.0,189539.08202213715,2.9103830456733704e-11,1.7000000000000002,0.0,2.4000000000000004,0.0,3.5764048987906185,0.0,60590.478515625,0.0,20078.55710220337,0.0,4.182529449462891,0.0,20074.374572753903,0.0,80669.03561782837,0.0,75.10995768273958,0.0,527.0,0.0,522333.0,0.0,239206.0,0.0,1248243.0,0.0,0.9499999999999998,1.1102230246251563e-16
2.0,25.0,0.4,3.0,0.8093654725781997,0.0,57.0,0.0,281146.34737273026,0.0,1.7000000000000002,0.0,2.4000000000000004,0.0,3.374567485779133,4.440892098500626e-16,95665.64794921876,0.0,26727.275897979736,0.0,5.498218536376953,0.0,26721.77767944336,0.0,122392.92384719849,0.0,78.16272782947206,0.0,564.0,0.0,560444.0,0.0,663908.0,0.0,2034453.0,0.0,0.947,0.0
2.0,29.0,0.0,3.0,1.0,0.0,2.0,0.0,7673.861747292419,0.0,1.4,0.0,1.8,0.0,1.3689754736686144,0.0,1547.9033203125,0.0,2506.4708099365234,0.0,0.0,0.0,2506.4708099365234,0.0,4054.374130249024,0.0,38.1786009525822,0.0,554.0,0.0,553446.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,29.0,0.1,3.0,0.9238826288241856,0.0,3.1,0.0,11875.035975976838,1.8189894035458565e-12,2.0,0.0,2.5,0.0,2.078975492806717,0.0,3194.7861328125,0.0,2716.7489318847656,0.0,0.9738922119140624,0.0,2715.775039672852,0.0,5911.535064697266,0.0,54.04325776381245,0.0,565.0,0.0,557673.0,0.0,0.0,0.0,66713.0,0.0,0.987,0.0
2.0,29.0,0.2,3.0,0.8966887627334789,1.1102230246251563e-16,61.8,0.0,73861.87329206482,0.0,1.8,0.0,2.4000000000000004,0.0,3.612994344295016,4.440892098500626e-16,24121.869140625,0.0,11880.989700317385,0.0,2.18505859375,0.0,11878.804641723633,0.0,36002.85884094238,0.0,66.9998714468576,0.0,570.0,0.0,566154.0,0.0,9577.0,0.0,455349.0,0.0,0.967,0.0
2.0,29.0,0.3,3.0,0.8525576879522374,0.0,54.1,0.0,211083.16249890663,2.9103830456733704e-11,1.7000000000000002,0.0,2.3000000000000003,0.0,3.2389062359802607,4.440892098500626e-16,71538.2314453125,0.0,24571.08335113525,0.0,4.168128967285156,0.0,24566.91522216797,0.0,96109.31479644775,0.0,74.43423314048701,0.0,560.0,0.0,557250.0,0.0,388052.0,0.0,1469036.0,0.0,0.9499999999999998,1.1102230246251563e-16
2.0,29.0,0.4,3.0,0.8218946676597655,1.1102230246251563e-16,52.682999999995815,0.0,306442.26286860346,0.0,1.7000000000000002,0.0,2.4000000000000004,0.0,3.220648779707075,0.0,109545.26513671876,0.0,32650.48508453369,0.0,5.418968200683594,0.0,32645.066116333008,0.0,142195.75022125244,0.0,77.03835379487046,0.0,592.0,0.0,587318.0,0.0,984630.0,0.0,2341722.0,0.0,0.944,0.0
2.0,33.0,0.0,3.0,0.9981471135940408,1.1102230246251563e-16,2.1,0.0,8417.458374455462,0.0,1.4,0.0,1.8,0.0,1.3778558195821224,0.0,1504.54833984375,0.0,2798.239227294922,0.0,0.0,0.0,2798.239227294922,0.0,4302.787567138672,0.0,34.966828279748555,0.0,537.0,0.0,535468.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,33.0,0.1,3.0,0.9346761815983692,0.0,4.2,0.0,18428.70581166312,0.0,2.0,0.0,2.5,0.0,2.456796537979018,0.0,4588.4560546875,0.0,3887.833835601807,0.0,0.9804725646972656,0.0,3886.853363037109,0.0,8476.289890289307,0.0,54.13283540413328,0.0,516.0,0.0,512533.0,0.0,0.0,0.0,91051.0,0.0,0.988,0.0
2.0,33.0,0.2,3.0,0.9016619777725504,0.0,44.3,0.0,103553.61103346896,0.0,1.8,0.0,2.4000000000000004,0.0,3.268507066327748,4.440892098500626e-16,32521.98486328125,0.0,16274.624866485596,0.0,2.2408485412597656,0.0,16272.384017944336,0.0,48796.609729766846,0.0,66.6480418278777,0.0,548.0,0.0,545262.0,0.0,45144.0,0.0,638309.0,0.0,0.967,0.0
2.0,33.0,0.3,3.0,0.8730784629239586,0.0,50.3,0.0,265574.3351270326,0.0,1.7000000000000002,0.0,2.3000000000000003,0.0,3.1174479430843114,0.0,84573.68115234375,0.0,31517.376586914062,0.0,4.172134399414063,0.0,31513.20445251465,0.0,116091.0577392578,0.0,72.85115908091514,0.0,525.0,0.0,522457.0,0.0,625171.0,0.0,1846132.0,0.0,0.9499999999999998,1.1102230246251563e-16
2.0,33.0,0.4,3.0,0.8246277045795156,0.0,44.3,0.0,371486.870849352,5.820766091346741e-11,1.7000000000000002,0.0,2.4000000000000004,0.0,3.0027312082716904,0.0,124129.939453125,0.0,38303.81000137329,0.0,5.502414703369141,0.0,38298.30758666992,0.0,162433.7494544983,0.0,76.41881066588127,0.0,556.0,0.0,549537.0,0.0,1483750.0,0.0,2855390.0,0.0,0.946,1.1102230246251563e-16
4.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,5967.329661202185,9.094947017729282e-13,0.8000000000000002,1.1102230246251563e-16,0.9,0.0,0.7443084250005927,0.0,3031.06494140625,0.0,93.23313903808594,0.0,0.0,0.0,93.23313903808594,0.0,3124.298080444336,0.0,97.01586927247268,0.0,549.0,0.0,548451.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,1.0,0.1,3.0,0.9235262935193256,0.0,1.2000000000000002,0.0,6250.523064741178,9.094947017729282e-13,0.8000000000000002,1.1102230246251563e-16,1.0,0.0,0.7874910568108543,1.1102230246251563e-16,2922.00732421875,0.0,89.28585052490234,0.0,2.3000717163085938,0.0,86.98577880859375,0.0,3011.2931747436523,0.0,97.03496652953748,0.0,547.0,0.0,538119.0,0.0,0.0,0.0,9718.0,0.0,0.982,1.1102230246251563e-16
4.0,1.0,0.2,3.0,0.8440544283773695,0.0,2.1,0.0,6915.013996306042,0.0,0.8000000000000002,1.1102230246251563e-16,1.0,0.0,0.7850232060322209,0.0,2904.29443359375,0.0,90.3542366027832,0.0,5.243778228759766,0.0,85.11045837402344,0.0,2994.648670196533,0.0,96.9828101205323,1.4210854715202004e-14,538.0,0.0,519477.0,0.0,0.0,0.0,15129.0,0.0,0.976,0.0
4.0,1.0,0.3,3.0,0.7361896848296162,1.1102230246251563e-16,3.4000000000000004,0.0,8407.706341675676,0.0,0.8000000000000002,1.1102230246251563e-16,1.0,0.0,0.962224699028197,0.0,3025.39453125,0.0,91.35047149658205,0.0,9.113883972167969,0.0,82.23658752441406,0.0,3116.745002746582,0.0,97.0690424973464,0.0,528.0,0.0,501542.0,0.0,0.0,0.0,28122.0,0.0,0.966,1.1102230246251563e-16
4.0,1.0,0.4,3.0,0.6702724497579707,0.0,21.600000000000005,3.552713678800501e-15,11016.56668651651,0.0,0.8000000000000002,1.1102230246251563e-16,1.0,0.0,1.3149834773030322,0.0,3996.46435546875,0.0,101.99571228027344,0.0,11.479568481445312,0.0,90.51614379882812,0.0,4098.460067749023,0.0,97.5113649860131,0.0,582.0,0.0,551968.0,0.0,0.0,0.0,48315.0,0.0,0.936,0.0
4.0,5.0,0.0,3.0,1.0,0.0,1.0,0.0,6702.4006506469495,9.094947017729282e-13,0.8000000000000002,1.1102230246251563e-16,0.9,0.0,0.7406354598591197,0.0,3010.56005859375,0.0,447.4618225097656,0.0,0.0,0.0,447.4618225097656,0.0,3458.021881103516,0.0,87.06017955077333,0.0,541.0,0.0,540459.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,5.0,0.1,3.0,0.9222653919618108,0.0,1.2000000000000002,0.0,7493.497626298737,0.0,0.8000000000000002,1.1102230246251563e-16,1.0,0.0,0.8010717387652398,1.1102230246251563e-16,3321.22119140625,0.0,428.9650764465332,0.0,2.2767066955566406,0.0,426.68836975097656,0.0,3750.186267852783,0.0,88.56149946140829,0.0,569.0,0.0,559558.0,0.0,0.0,0.0,21201.0,0.0,0.992,0.0
4.0,5.0,0.2,3.0,0.8415864201996025,0.0,2.8000000000000003,0.0,9344.400797794911,0.0,0.8000000000000002,1.1102230246251563e-16,1.0,0.0,1.0291755995222198,0.0,3621.18017578125,0.0,421.2174377441406,0.0,5.30242919921875,0.0,415.9150085449219,0.0,4042.397613525391,0.0,89.58000973642977,0.0,539.0,0.0,522416.0,0.0,0.0,0.0,40181.0,0.0,0.978,1.1102230246251563e-16
4.0,5.0,0.3,3.0,0.7813582328318965,1.1102230246251563e-16,53.20000000000001,7.105427357601002e-15,30232.112321763587,0.0,0.8000000000000002,1.1102230246251563e-16,1.0,0.0,2.3325381029035683,0.0,10892.96044921875,0.0,889.0786743164062,0.0,8.983612060546875,0.0,880.0950622558594,0.0,11782.039123535156,0.0,92.45394905759196,1.4210854715202004e-14,523.0,0.0,514987.0,0.0,0.0,0.0,176551.0,0.0,0.96,0.0
4.0,5.0,0.4,3.0,0.7761937666196573,0.0,46.1,0.0,122201.47637282348,0.0,0.8000000000000002,1.1102230246251563e-16,1.1,0.0,2.46546695288751,0.0,46997.8212890625,0.0,2844.503303527832,0.0,11.617469787597656,0.0,2832.8858337402344,0.0,49842.32459259033,0.0,94.29299631030712,0.0,551.0,0.0,544102.0,0.0,349215.0,0.0,821058.0,0.0,0.948,0.0
4.0,9.0,0.0,3.0,1.0,0.0,1.0,0.0,7379.91368043088,0.0,0.8000000000000002,1.1102230246251563e-16,0.9,0.0,0.7370841218237988,0.0,3106.25830078125,0.0,813.9267120361328,0.0,0.0,0.0,813.9267120361328,0.0,3920.185012817383,0.0,79.23754339718842,0.0,557.0,0.0,556443.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,9.0,0.1,3.0,0.9221642174050404,0.0,1.2000000000000002,0.0,8633.93529573581,0.0,0.8000000000000002,1.1102230246251563e-16,1.0,0.0,0.807365390003982,0.0,3432.3896484375,0.0,751.3894081115723,0.0,2.293109893798828,0.0,749.0962982177734,0.0,4183.779056549072,0.0,82.0404137514053,0.0,551.0,0.0,542456.0,0.0,0.0,0.0,29435.0,0.0,0.985,0.0
4.0,9.0,0.2,3.0,0.8537628200077068,0.0,16.0,0.0,14421.25790711926,0.0,0.8000000000000002,1.1102230246251563e-16,1.0,0.0,1.6824979776376592,0.0,5539.3359375,0.0,942.2240715026855,0.0,5.335903167724609,0.0,936.8881683349608,0.0,6481.560009002686,0.0,85.46300473660715,0.0,552.0,0.0,541446.0,0.0,0.0,0.0,77529.0,0.0,0.96,0.0
4.0,9.0,0.3,3.0,0.8152160924171493,1.1102230246251563e-16,60.3,0.0,92530.79596888578,0.0,0.8000000000000002,1.1102230246251563e-16,1.0,0.0,2.634032570687101,0.0,36360.69140625,0.0,3996.598087310791,0.0,9.06381607055664,0.0,3987.5342712402335,0.0,40357.28949356079,0.0,90.09696107577176,0.0,561.0,0.0,555653.0,0.0,493353.0,0.0,626043.0,0.0,0.953,0.0
