D,D_lazy,churny_fraction,num_seeds,delivery_rate_mean,delivery_rate_std,p99_latency_sec_mean,p99_latency_sec_std,bytes_per_delivery_mean,bytes_per_delivery_std,p50_latency_sec_mean,p50_latency_sec_std,p90_latency_sec_mean,p90_latency_sec_std,avg_latency_sec_mean,avg_latency_sec_std,payload_bytes_MB_mean,payload_bytes_MB_std,control_bytes_MB_mean,control_bytes_MB_std,meshmnt_bytes_MB_mean,meshmnt_bytes_MB_std,gossip_bytes_MB_mean,gossip_bytes_MB_std,total_bytes_MB_mean,total_bytes_MB_std,payload_pct_mean,payload_pct_std,messages_published_mean,messages_published_std,total_deliveries_mean,total_deliveries_std,drops_peer_mean,drops_peer_std,drops_offline_mean,drops_offline_std,online_rate_mean,online_rate_std
2,7,0,3,0.9999941747572816,0.0,2.1,0.0,4118.007957327907,0.0,1.4000000000000001,0.0,1.8,0.0,1.3715801524640316,2.220446049250313e-16,1407.93896484375,0.0,614.5770416259766,0.0,0.0,0.0,614.5770416259766,0.0,2022.5160064697266,0.0,69.61324213701961,0.0,515.0,0.0,514482.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,7,0.1,3,0.9872776769509982,0.0,3.2000000000000006,4.440892098500626e-16,4470.04850089156,0.0,2.0,0.0,2.6,0.0,1.9975622098361745,0.0,1719.3134765625,0.0,599.6998176574707,0.0,0.9701728820800781,0.0,598.7296447753906,0.0,2319.0132942199707,0.0,74.13987150689503,0.0,551.0,0.0,543443.0,0.0,0.0,0.0,21654.0,0.0,0.9860000000000001,1.1102230246251565e-16
2,7,0.2,3,0.9723113553113553,0.0,3.3000000000000003,0.0,5265.7992924981445,0.0,1.9000000000000001,0.0,2.4000000000000004,0.0,2.0117842045124577,0.0,2069.81103515625,0.0,596.2027397155762,0.0,2.217388153076172,0.0,593.9853515625,0.0,2666.013774871826,0.0,77.63692200936809,0.0,546.0,0.0,530354.0,0.0,0.0,0.0,38137.0,0.0,0.9739999999999999,1.1102230246251565e-16
2,5,0.4,3,0.9902916666666667,0.0,165.8,0.0,31341.193053576295,0.0,1.7000000000000002,0.0,2.5,0.0,7.371726376255531,0.0,14608.39453125,0.0,1730.3173141479492,0.0,5.535316467285156,0.0,1724.781997680664,0.0,16338.71184539795,0.0,89.40970787341892,0.0,552.0,0.0,546283.0,0.0,2800.0,0.0,289583.0,0.0,0.947,0.0
2,7,0.3,3,0.9794166666666667,1.1102230246251565e-16,116.5,0.0,14013.121423723584,0.0,1.7000000000000002,0.0,2.3000000000000003,0.0,4.933347195652777,0.0,5703.07470703125,0.0,1050.7869987487793,0.0,4.205989837646484,0.0,1046.5810089111328,0.0,6753.861705780029,0.0,84.44168618600075,0.0,516.0,0.0,504966.0,0.0,0.0,0.0,120474.0,0.0,0.961,0.0
2,9,0,3,1.0,0.0,2.1,0.0,4321.774046017699,0.0,1.4000000000000001,0.0,1.8,0.0,1.395164899412687,0.0,1533.345703125,0.0,795.3384704589844,0.0,0.0,0.0,795.3384704589844,0.0,2328.6841735839844,0.0,65.8460138355769,0.0,565.0,0.0,564435.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,9,0.1,3,0.9853918669131239,0.0,3.1,0.0,4934.3581974762565,0.0,2.0,0.0,2.6,0.0,1.9737210926761855,0.0,1758.12158203125,0.0,750.5106506347656,0.0,0.9777069091796875,0.0,749.5329437255859,0.0,2508.6322326660156,0.0,70.08287460943725,0.0,541.0,0.0,532564.0,0.0,0.0,0.0,23838.0,0.0,0.983,0.0
2,9,0.2,3,0.9742939130434781,1.1102230246251565e-16,3.4000000000000004,0.0,6098.1322304313135,0.0,1.8,0.0,2.4000000000000004,0.0,2.092491370006933,0.0,2474.55615234375,0.0,783.4714393615723,0.0,2.238941192626953,0.0,781.2324981689453,0.0,3258.0275917053223,0.0,75.95258427656574,0.0,575.0,0.0,559676.0,0.0,0.0,0.0,48487.0,0.0,0.963,0.0
2,7,0.4,3,0.9949455782312925,0.0,149.34100000000328,0.0,48308.42374040218,7.275957614183426e-12,1.7000000000000002,0.0,2.5,0.0,6.6683279170800125,0.0,23542.5380859375,0.0,3409.99613571167,0.0,5.420207977294922,0.0,3404.575927734375,0.0,26952.53422164917,0.0,87.34814282149154,0.0,588.0,0.0,584660.0,0.0,33958.0,0.0,508050.0,0.0,0.935,0.0
2,9,0.3,3,0.9897981818181818,0.0,167.0,0.0,32745.891639985377,0.0,1.7000000000000002,0.0,2.4000000000000004,0.0,6.604042669352957,0.0,14225.9912109375,0.0,2774.6870460510254,0.0,4.199695587158203,0.0,2770.487350463867,0.0,17000.678256988525,0.0,83.67896266191364,0.0,550.0,0.0,543997.0,0.0,1476.0,0.0,296450.0,0.0,0.9540000000000001,1.1102230246251565e-16
2,11,0,3,1.0,0.0,2.1,0.0,4615.484273972603,0.0,1.4000000000000001,0.0,1.8,0.0,1.39381384809467,0.0,1593.01611328125,0.0,977.5584716796875,0.0,0.0,0.0,977.5584716796875,0.0,2570.5745849609375,0.0,61.97120762809757,0.0,584.0,0.0,583416.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,11,0.1,3,0.988361161524501,1.1102230246251565e-16,3.2000000000000006,4.440892098500626e-16,5405.033884393128,0.0,2.0,0.0,2.6,0.0,1.9958757012300474,0.0,1879.83251953125,0.0,927.3185005187988,0.0,0.9808540344238281,0.0,926.337646484375,0.0,2807.151020050049,0.0,66.96584922238115,0.0,551.0,0.0,544044.0,0.0,0.0,0.0,27965.0,0.0,0.984,0.0
2,11,0.2,3,0.9832287234042553,0.0,6.1000000000000005,0.0,8370.703013843882,0.0,1.8,0.0,2.4000000000000004,0.0,3.0143138461760617,0.0,3264.3720703125,0.0,1162.4868507385254,0.0,2.2049903869628906,0.0,1160.2818603515625,0.0,4426.858921051025,0.0,73.74014235668194,0.0,564.0,0.0,554023.0,0.0,0.0,0.0,66154.0,0.0,0.98,0.0
2,9,0.4,3,0.9934101123595506,0.0,126.55000000000001,0.0,74600.4868638085,0.0,1.7000000000000002,0.0,2.5,0.0,5.9109617825864715,8.881784197001252e-16,32318.53564453125,0.0,5422.306098937988,0.0,5.410957336425781,0.0,5416.8951416015625,0.0,37740.84174346924,0.0,85.63278970884035,0.0,534.0,0.0,530151.0,0.0,106648.0,0.0,633885.0,0.0,0.9419999999999998,1.1102230246251565e-16
2,11,0.3,3,0.9951989436619718,0.0,162.12900000000374,0.0,45589.33287101984,0.0,1.7000000000000002,0.0,2.4000000000000004,0.0,6.50537838660794,0.0,20240.2880859375,0.0,4336.298599243164,0.0,4.1873931884765625,0.0,4332.1112060546875,0.0,24576.586685180664,0.0,82.35597703297874,0.0,568.0,0.0,564872.0,0.0,18492.0,0.0,397505.0,0.0,0.948,0.0
