D,D_lazy,churny_fraction,num_seeds,delivery_rate_mean,delivery_rate_std,p99_latency_sec_mean,p99_latency_sec_std,bytes_per_delivery_mean,bytes_per_delivery_std,p50_latency_sec_mean,p50_latency_sec_std,p90_latency_sec_mean,p90_latency_sec_std,avg_latency_sec_mean,avg_latency_sec_std,payload_bytes_MB_mean,payload_bytes_MB_std,control_bytes_MB_mean,control_bytes_MB_std,meshmnt_bytes_MB_mean,meshmnt_bytes_MB_std,gossip_bytes_MB_mean,gossip_bytes_MB_std,total_bytes_MB_mean,total_bytes_MB_std,payload_pct_mean,payload_pct_std,messages_published_mean,messages_published_std,total_deliveries_mean,total_deliveries_std,drops_peer_mean,drops_peer_std,drops_offline_mean,drops_offline_std,online_rate_mean,online_rate_std
2,7,0.1,1,0.9956660649819494,0.0,4.5,0.0,6250.186521690214,0.0,2.0,0.0,2.6,0.0,2.026114814962673,0.0,2549.970703125,0.0,734.8081665039062,0.0,0.9563446044921875,0.0,733.8518218994141,0.0,3284.7788696289062,0.0,77.62990460947162,0.0,554.0,0.0,551078.0,0.0,0.0,0.0,30809.0,0.0,0.984,0.0
2,5,0.3,1,0.9964674657534247,0.0,7.6000000000000005,0.0,119748.48918977943,0.0,1.7000000000000002,0.0,2.4000000000000004,0.0,1.9385532721272916,0.0,60155.90478515625,0.0,6255.779407501221,0.0,4.171848297119141,0.0,6251.607559204102,0.0,66411.68419265747,0.0,90.58030302415841,0.0,584.0,0.0,581533.0,0.0,158418.0,0.0,1057018.0,0.0,0.947,0.0
2,7,0.2,1,0.9981612318840579,0.0,6.300000000000001,0.0,71514.41964078121,0.0,1.9000000000000001,0.0,2.5,0.0,1.984143767437805,0.0,32862.24755859375,0.0,4684.568710327148,0.0,2.2518157958984375,0.0,4682.31689453125,0.0,37546.8162689209,0.0,87.52339299083324,0.0,552.0,0.0,550528.0,0.0,33931.0,0.0,537513.0,0.0,0.965,0.0
2,9,0,1,1.0,0.0,2.1,0.0,4405.542304208971,0.0,1.4000000000000001,0.0,1.8,0.0,1.375866151866152,0.0,1454.70556640625,0.0,748.8512573242188,0.0,0.0,0.0,748.8512573242188,0.0,2203.5568237304688,0.0,66.01624930840379,0.0,525.0,0.0,524475.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,9,0.1,1,0.9995739750445632,0.0,4.5,0.0,11089.746983478744,0.0,2.0,0.0,2.6,0.0,2.0365086533106767,0.0,4620.59326171875,0.0,1304.5934371948242,0.0,1.0240554809570312,0.0,1303.5693817138672,0.0,5925.186698913574,0.0,77.98223915148478,0.0,561.0,0.0,560248.0,0.0,0.0,0.0,64863.0,0.0,0.989,0.0
2,11,0,1,0.9993661710037175,0.0,2.1,0.0,4747.176863313853,0.0,1.4000000000000001,0.0,1.8,0.0,1.3953018035042384,0.0,1490.0712890625,0.0,941.615478515625,0.0,0.0,0.0,941.615478515625,0.0,2431.686767578125,0.0,61.277270943352576,0.0,538.0,0.0,537121.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,9,0.2,1,0.999945945945946,0.0,6.1000000000000005,0.0,86068.93539375994,0.0,1.8,0.0,2.4000000000000004,0.0,1.8954130922088395,0.0,38259.49658203125,0.0,7255.891498565674,0.0,2.271747589111328,0.0,7253.6197509765625,0.0,45515.388080596924,0.0,84.05837716748186,0.0,555.0,0.0,554513.0,0.0,57408.0,0.0,711193.0,0.0,0.97,0.0
2,7,0.3,1,0.9981770072992701,0.0,7.4,0.0,148267.4456583781,0.0,1.7000000000000002,0.0,2.4000000000000004,0.0,1.897803211029315,0.0,67734.0234375,0.0,9556.853023529053,0.0,4.186916351318359,0.0,9552.666107177734,0.0,77290.87646102905,0.0,87.63521199252058,0.0,548.0,0.0,546616.0,0.0,169958.0,0.0,1189323.0,0.0,0.947,0.0
2,11,0.1,1,0.996259325044405,0.0,4.5,0.0,15660.75250768679,0.0,2.0,0.0,2.6,0.0,2.0378962734016564,0.0,6407.2412109375,0.0,1962.1335487365723,0.0,0.9713172912597656,0.0,1961.1622314453125,0.0,8369.374759674072,0.0,76.55579293460886,0.0,563.0,0.0,560377.0,0.0,0.0,0.0,98102.0,0.0,0.982,0.0
2,9,0.3,1,0.9982421602787457,0.0,7.5,0.0,156549.39343589492,0.0,1.7000000000000002,0.0,2.4000000000000004,0.0,1.895745713841624,0.0,73198.58642578125,0.0,12288.804218292236,0.0,4.179096221923828,0.0,12284.625122070312,0.0,85487.39064407349,0.0,85.62500957660922,0.0,574.0,0.0,572599.0,0.0,190744.0,0.0,1357383.0,0.0,0.952,0.0
2,13,0,1,1.0,0.0,2.1,0.0,5060.848420376095,0.0,1.4000000000000001,0.0,1.8,0.0,1.389164995253556,0.0,1503.49365234375,0.0,1109.7998657226562,0.0,0.0,0.0,1109.7998657226562,0.0,2613.2935180664062,0.0,57.53252139301196,0.0,542.0,0.0,541458.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,11,0.2,1,0.9999662921348315,0.0,6.2,0.0,102287.12568527233,0.0,1.8,0.0,2.4000000000000004,0.0,1.9286059147554009,0.0,42360.06591796875,0.0,9686.69945526123,0.0,2.2737503051757812,0.0,9684.425704956055,0.0,52046.76537322998,0.0,81.38846980057758,0.0,534.0,0.0,533547.0,0.0,57857.0,0.0,747734.0,0.0,0.965,0.0
2,13,0.1,1,0.9975353159851301,0.0,4.7,0.0,23588.85142524637,0.0,2.0,0.0,2.6,0.0,2.0310773460055054,0.0,9112.9072265625,0.0,2949.2218589782715,0.0,0.9890556335449219,0.0,2948.2328033447266,0.0,12062.129085540771,0.0,75.5497405303547,0.0,538.0,0.0,536188.0,0.0,0.0,0.0,142538.0,0.0,0.972,0.0
2,13,0.2,1,0.9932580645161291,0.0,6.300000000000001,0.0,101878.13387457632,0.0,1.9000000000000001,0.0,2.4000000000000004,0.0,1.9392013535890154,0.0,42809.00537109375,0.0,10996.141918182373,0.0,2.208232879638672,0.0,10993.933685302734,0.0,53805.14728927612,0.0,79.56302979887204,0.0,558.0,0.0,553787.0,0.0,50131.0,0.0,735837.0,0.0,0.97,0.0
